team,season,week,off_epa_play,def_epa_play,off_success_rate,def_success_rate,games_played,redzone_td_pct,third_down_pct
ARI,2024,1,0.14116284251213074,0.19135740399360657,0.44736841320991516,0.612500011920929,1,1.0,0.6153846153846154
ARI,2024,2,0.2337215393781662,0.039650578051805496,0.5192307829856873,0.5753424763679504,2,1.0,0.6
ARI,2024,3,0.11694267392158508,0.02236143872141838,0.5043859481811523,0.5584415793418884,3,1.0,0.4722222222222222
ARI,2024,4,0.07435785233974457,0.11608879268169403,0.5066666603088379,0.5714285969734192,4,1.0,0.44680851063829785
ARI,2024,5,0.06327555328607559,0.08431592583656311,0.5053476095199585,0.5535714030265808,5,1.0,0.42105263157894735
ARI,2024,6,0.03089393675327301,0.09809236973524094,0.5033407807350159,0.5507246255874634,6,1.0,0.4117647058823529
ARI,2024,7,0.038120437413454056,0.09920457005500793,0.5057471394538879,0.541889488697052,7,1.0,0.4025974025974026
ARI,2024,8,0.06340061873197556,0.11139556020498276,0.5090909004211426,0.5414710640907288,8,1.0,0.41304347826086957
ARI,2024,9,0.061182960867881775,0.07521143555641174,0.508849561214447,0.5136986374855042,9,1.0,0.4095238095238095
ARI,2024,10,0.08532872051000595,0.06462423503398895,0.5180240273475647,0.5137844681739807,10,1.0,0.42857142857142855
ARI,2024,11,0.08532872051000595,0.06462423503398895,0.5180240273475647,0.5137844681739807,10,1.0,0.42857142857142855
ARI,2024,12,0.06339693069458008,0.05595741048455238,0.5066991448402405,0.5040000081062317,11,0.9090909090909091,0.408
ARI,2024,13,0.05896807089447975,0.0530654601752758,0.5064935088157654,0.5116772651672363,12,0.9166666666666666,0.4142857142857143
ARI,2024,14,0.044014476239681244,0.056314270943403244,0.5054401755332947,0.5121951103210449,13,0.9230769230769231,0.40789473684210525
